Directory,Category,Mean,Median,StDev,Cut1,Cut2,Cut3,Percentage,Min,Max
2019-8205,GitHub,0,0,0,0,0,0,0,0,0
2019-8205,GitLab,0,0,0,0,0,0,0,0,0
2019-8205,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5708,SourceForge,0,0,0,0,0,0,0,0,0
2019-5708,GitHub,0,0,0,0,0,0,0,0,0
2019-5708,GitLab,0,0,0,0,0,0,0,0,0
2019-5708,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7109,SourceForge,0,0,0,0,0,0,0,0,0
2019-7109,GitHub,0,0,0,0,0,0,0,0,0
2019-7109,GitLab,0,0,0,0,0,0,0,0,0
2019-7109,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8706,SourceForge,0,0,0,0,0,0,0,0,0
2019-8706,GitHub,0,0,0,0,0,0,0,0,0
2019-8706,GitLab,0,0,0,0,0,0,0,0,0
2019-8706,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9402,SourceForge,0,0,0,0,0,0,0,0,0
2019-9402,GitHub,0,0,0,0,0,0,0,0,0
2019-9402,GitLab,0,0,0,0,0,0,0,0,0
2019-9402,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4908,SourceForge,0,0,0,0,0,0,0,0,0
2019-4908,GitHub,0,0,0,0,0,0,0,0,0
2019-4908,GitLab,0,0,0,0,0,0,0,0,0
2019-4908,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1209,SourceForge,0,0,0,0,0,0,0,0,0
2019-1209,GitHub,0,0,0,0,0,0,0,0,0
2019-1209,GitLab,0,0,0,0,0,0,0,0,0
2019-1209,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8301,SourceForge,0,0,0,0,0,0,0,0,0
2019-8301,GitHub,0,0,0,0,0,0,0,0,0
2019-8301,GitLab,0,0,0,0,0,0,0,0,0
2019-8301,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9510,SourceForge,0,0,0,0,0,0,0,0,0
2019-9510,GitHub,0,0,0,0,0,0,0,0,0
2019-9510,GitLab,0,0,0,0,0,0,0,0,0
2019-9510,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9005,SourceForge,0,0,0,0,0,0,0,0,0
2019-9005,GitHub,0,0,0,0,0,0,0,0,0
2019-9005,GitLab,0,0,0,0,0,0,0,0,0
2019-9005,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3408,SourceForge,0,0,0,0,0,0,0,0,0
2019-3408,GitHub,0,0,0,0,0,0,0,0,0
2019-3408,GitLab,0,0,0,0,0,0,0,0,0
2019-3408,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9906,SourceForge,0,0,0,0,0,0,0,0,0
2019-9906,GitHub,0,0,0,0,0,0,0,0,0
2019-9906,GitLab,0,0,0,0,0,0,0,0,0
2019-9906,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8403,SourceForge,0,0,0,0,0,0,0,0,0
2019-8403,GitHub,0,0,0,0,0,0,0,0,0
2019-8403,GitLab,0,0,0,0,0,0,0,0,0
2019-8403,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9212,SourceForge,0,0,0,0,0,0,0,0,0
2019-9212,GitHub,0,0,0,0,0,0,0,0,0
2019-9212,GitLab,0,0,0,0,0,0,0,0,0
2019-9212,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6108,SourceForge,0,0,0,0,0,0,0,0,0
2019-6108,GitHub,0,0,0,0,0,0,0,0,0
2019-6108,GitLab,0,0,0,0,0,0,0,0,0
2019-6108,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9707,SourceForge,0,0,0,0,0,0,0,0,0
2019-9707,GitHub,0,0,0,0,0,0,0,0,0
2019-9707,GitLab,0,0,0,0,0,0,0,0,0
2019-9707,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4709,SourceForge,0,0,0,0,0,0,0,0,0
2019-4709,GitHub,0,0,0,0,0,0,0,0,0
2019-4709,GitLab,0,0,0,0,0,0,0,0,0
2019-4709,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1408,SourceForge,1.0909090909090908,1.0,0.4165977904505309,1.0,1.0,1.0,0.006047278724573941,1,3
2020-1408,GitHub,1.25,1.0,0.4330127018922193,1.0,1.0,1.75,0.0010995052226498076,1,2
2020-1408,GitLab,0,0,0,0,0,0,0,0,0
2020-1408,Bitbucket,1,1,1,1,1,1,0.0002748763056624519,1,1
2019-8907,SourceForge,0,0,0,0,0,0,0,0,0
2019-8907,GitHub,0,0,0,0,0,0,0,0,0
2019-8907,GitLab,0,0,0,0,0,0,0,0,0
2019-8907,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8004,SourceForge,0,0,0,0,0,0,0,0,0
2019-8004,GitHub,0,0,0,0,0,0,0,0,0
2019-8004,GitLab,0,0,0,0,0,0,0,0,0
2019-8004,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2409,SourceForge,0,0,0,0,0,0,0,0,0
2019-2409,GitHub,0,0,0,0,0,0,0,0,0
2019-2409,GitLab,0,0,0,0,0,0,0,0,0
2019-2409,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8511,SourceForge,0,0,0,0,0,0,0,0,0
2019-8511,GitHub,0,0,0,0,0,0,0,0,0
2019-8511,GitLab,0,0,0,0,0,0,0,0,0
2019-8511,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5909,SourceForge,0,0,0,0,0,0,0,0,0
2019-5909,GitHub,0,0,0,0,0,0,0,0,0
2019-5909,GitLab,0,0,0,0,0,0,0,0,0
2019-5909,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8012,SourceForge,0,0,0,0,0,0,0,0,0
2019-8012,GitHub,0,0,0,0,0,0,0,0,0
2019-8012,GitLab,0,0,0,0,0,0,0,0,0
2019-8012,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9603,SourceForge,0,0,0,0,0,0,0,0,0
2019-9603,GitHub,0,0,0,0,0,0,0,0,0
2019-9603,GitLab,0,0,0,0,0,0,0,0,0
2019-9603,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8911,SourceForge,0,0,0,0,0,0,0,0,0
2019-8911,GitHub,0,0,0,0,0,0,0,0,0
2019-8911,GitLab,0,0,0,0,0,0,0,0,0
2019-8911,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2809,SourceForge,0,0,0,0,0,0,0,0,0
2019-2809,GitHub,0,0,0,0,0,0,0,0,0
2019-2809,GitLab,0,0,0,0,0,0,0,0,0
2019-2809,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7308,SourceForge,0,0,0,0,0,0,0,0,0
2019-7308,GitHub,0,0,0,0,0,0,0,0,0
2019-7308,GitLab,0,0,0,0,0,0,0,0,0
2019-7308,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8507,SourceForge,0,0,0,0,0,0,0,0,0
2019-8507,GitHub,0,0,0,0,0,0,0,0,0
2019-8507,GitLab,0,0,0,0,0,0,0,0,0
2019-8507,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5509,SourceForge,0,0,0,0,0,0,0,0,0
2019-5509,GitHub,0,0,0,0,0,0,0,0,0
2019-5509,GitLab,0,0,0,0,0,0,0,0,0
2019-5509,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0608,SourceForge,1,1,1,1,1,1,0.0045045045045045045,1,1
2020-0608,GitHub,0,0,0,0,0,0,0,0,0
2020-0608,GitLab,0,0,0,0,0,0,0,0,0
2020-0608,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3609,SourceForge,0,0,0,0,0,0,0,0,0
2019-3609,GitHub,0,0,0,0,0,0,0,0,0
2019-3609,GitLab,0,0,0,0,0,0,0,0,0
2019-3609,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9204,SourceForge,0,0,0,0,0,0,0,0,0
2019-9204,GitHub,0,0,0,0,0,0,0,0,0
2019-9204,GitLab,0,0,0,0,0,0,0,0,0
2019-9204,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9711,SourceForge,0,0,0,0,0,0,0,0,0
2019-9711,GitHub,0,0,0,0,0,0,0,0,0
2019-9711,GitLab,0,0,0,0,0,0,0,0,0
2019-9711,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8803,SourceForge,0,0,0,0,0,0,0,0,0
2019-8803,GitHub,0,0,0,0,0,0,0,0,0
2019-8803,GitLab,0,0,0,0,0,0,0,0,0
2019-8803,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1808,SourceForge,1.2272727272727273,1.0,0.4190702026042222,1.0,1.0,1.25,0.0031505083774881855,1,2
2020-1808,GitHub,1.775,1.0,1.8026022855860357,1.0,1.0,2.0,0.011456394099957039,1,12
2020-1808,GitLab,1,1,1,1,1,1,0.00014320492624946297,1,1
2020-1808,Bitbucket,1,1,0.0,1.0,1.0,1.0,0.00042961477874838895,1,1
2020-1809,SourceForge,1.1666666666666667,1.0,0.37267799624996495,1.0,1.0,1.0,0.0027133973996608255,1,2
2020-1809,GitHub,1.3,1.0,0.5859465277082315,1.0,1.0,1.0,0.013566986998304126,1,4
2020-1809,GitLab,1,1,1,1,1,1,0.00011305822498586772,1,1
2020-1809,Bitbucket,1.125,1.0,0.33071891388307384,1.0,1.0,1.0,0.0009044657998869418,1,2
2019-1009,SourceForge,0,0,0,0,0,0,0,0,0
2019-1009,GitHub,0,0,0,0,0,0,0,0,0
2019-1009,GitLab,0,0,0,0,0,0,0,0,0
2019-1009,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9205,SourceForge,0,0,0,0,0,0,0,0,0
2019-9205,GitHub,0,0,0,0,0,0,0,0,0
2019-9205,GitLab,0,0,0,0,0,0,0,0,0
2019-9205,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3608,SourceForge,0,0,0,0,0,0,0,0,0
2019-3608,GitHub,0,0,0,0,0,0,0,0,0
2019-3608,GitLab,0,0,0,0,0,0,0,0,0
2019-3608,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8101,SourceForge,0,0,0,0,0,0,0,0,0
2019-8101,GitHub,0,0,0,0,0,0,0,0,0
2019-8101,GitLab,0,0,0,0,0,0,0,0,0
2019-8101,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9710,SourceForge,0,0,0,0,0,0,0,0,0
2019-9710,GitHub,0,0,0,0,0,0,0,0,0
2019-9710,GitLab,0,0,0,0,0,0,0,0,0
2019-9710,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8802,SourceForge,0,0,0,0,0,0,0,0,0
2019-8802,GitHub,0,0,0,0,0,0,0,0,0
2019-8802,GitLab,0,0,0,0,0,0,0,0,0
2019-8802,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0609,SourceForge,1,1.0,0.0,1.0,1.0,1.0,0.007380073800738007,1,1
2020-0609,GitHub,0,0,0,0,0,0,0,0,0
2020-0609,GitLab,0,0,0,0,0,0,0,0,0
2020-0609,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5508,SourceForge,0,0,0,0,0,0,0,0,0
2019-5508,GitHub,0,0,0,0,0,0,0,0,0
2019-5508,GitLab,0,0,0,0,0,0,0,0,0
2019-5508,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9602,SourceForge,0,0,0,0,0,0,0,0,0
2019-9602,GitHub,0,0,0,0,0,0,0,0,0
2019-9602,GitLab,0,0,0,0,0,0,0,0,0
2019-9602,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8910,SourceForge,0,0,0,0,0,0,0,0,0
2019-8910,GitHub,0,0,0,0,0,0,0,0,0
2019-8910,GitLab,0,0,0,0,0,0,0,0,0
2019-8910,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2808,SourceForge,0,0,0,0,0,0,0,0,0
2019-2808,GitHub,0,0,0,0,0,0,0,0,0
2019-2808,GitLab,0,0,0,0,0,0,0,0,0
2019-2808,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7309,SourceForge,0,0,0,0,0,0,0,0,0
2019-7309,GitHub,0,0,0,0,0,0,0,0,0
2019-7309,GitLab,0,0,0,0,0,0,0,0,0
2019-7309,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8506,SourceForge,0,0,0,0,0,0,0,0,0
2019-8506,GitHub,0,0,0,0,0,0,0,0,0
2019-8506,GitLab,0,0,0,0,0,0,0,0,0
2019-8506,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5908,SourceForge,0,0,0,0,0,0,0,0,0
2019-5908,GitHub,0,0,0,0,0,0,0,0,0
2019-5908,GitLab,0,0,0,0,0,0,0,0,0
2019-5908,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8906,SourceForge,0,0,0,0,0,0,0,0,0
2019-8906,GitHub,0,0,0,0,0,0,0,0,0
2019-8906,GitLab,0,0,0,0,0,0,0,0,0
2019-8906,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2408,SourceForge,0,0,0,0,0,0,0,0,0
2019-2408,GitHub,0,0,0,0,0,0,0,0,0
2019-2408,GitLab,0,0,0,0,0,0,0,0,0
2019-2408,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8005,SourceForge,0,0,0,0,0,0,0,0,0
2019-8005,GitHub,0,0,0,0,0,0,0,0,0
2019-8005,GitLab,0,0,0,0,0,0,0,0,0
2019-8005,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8510,SourceForge,0,0,0,0,0,0,0,0,0
2019-8510,GitHub,0,0,0,0,0,0,0,0,0
2019-8510,GitLab,0,0,0,0,0,0,0,0,0
2019-8510,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9301,SourceForge,0,0,0,0,0,0,0,0,0
2019-9301,GitHub,0,0,0,0,0,0,0,0,0
2019-9301,GitLab,0,0,0,0,0,0,0,0,0
2019-9301,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1409,SourceForge,1.0526315789473684,1,0.22329687826943606,1.0,1.0,1.0,0.004020313161235718,1,2
2020-1409,GitHub,1.2727272727272727,1,0.4453617714151233,1.0,1.0,2.0,0.0023275497249259417,1,2
2020-1409,GitLab,0,0,0,0,0,0,0,0,0
2020-1409,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4708,SourceForge,0,0,0,0,0,0,0,0,0
2019-4708,GitHub,0,0,0,0,0,0,0,0,0
2019-4708,GitLab,0,0,0,0,0,0,0,0,0
2019-4708,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8402,SourceForge,0,0,0,0,0,0,0,0,0
2019-8402,GitHub,0,0,0,0,0,0,0,0,0
2019-8402,GitLab,0,0,0,0,0,0,0,0,0
2019-8402,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6109,SourceForge,0,0,0,0,0,0,0,0,0
2019-6109,GitHub,0,0,0,0,0,0,0,0,0
2019-6109,GitLab,0,0,0,0,0,0,0,0,0
2019-6109,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9706,SourceForge,0,0,0,0,0,0,0,0,0
2019-9706,GitHub,0,0,0,0,0,0,0,0,0
2019-9706,GitLab,0,0,0,0,0,0,0,0,0
2019-9706,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9511,SourceForge,0,0,0,0,0,0,0,0,0
2019-9511,GitHub,0,0,0,0,0,0,0,0,0
2019-9511,GitLab,0,0,0,0,0,0,0,0,0
2019-9511,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3409,SourceForge,0,0,0,0,0,0,0,0,0
2019-3409,GitHub,0,0,0,0,0,0,0,0,0
2019-3409,GitLab,0,0,0,0,0,0,0,0,0
2019-3409,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9004,SourceForge,0,0,0,0,0,0,0,0,0
2019-9004,GitHub,0,0,0,0,0,0,0,0,0
2019-9004,GitLab,0,0,0,0,0,0,0,0,0
2019-9004,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9907,SourceForge,0,0,0,0,0,0,0,0,0
2019-9907,GitHub,0,0,0,0,0,0,0,0,0
2019-9907,GitLab,0,0,0,0,0,0,0,0,0
2019-9907,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4909,SourceForge,0,0,0,0,0,0,0,0,0
2019-4909,GitHub,0,0,0,0,0,0,0,0,0
2019-4909,GitLab,0,0,0,0,0,0,0,0,0
2019-4909,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7108,SourceForge,0,0,0,0,0,0,0,0,0
2019-7108,GitHub,0,0,0,0,0,0,0,0,0
2019-7108,GitLab,0,0,0,0,0,0,0,0,0
2019-7108,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8707,SourceForge,0,0,0,0,0,0,0,0,0
2019-8707,GitHub,0,0,0,0,0,0,0,0,0
2019-8707,GitLab,0,0,0,0,0,0,0,0,0
2019-8707,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8212,SourceForge,0,0,0,0,0,0,0,0,0
2019-8212,GitHub,0,0,0,0,0,0,0,0,0
2019-8212,GitLab,0,0,0,0,0,0,0,0,0
2019-8212,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9403,SourceForge,0,0,0,0,0,0,0,0,0
2019-9403,GitHub,0,0,0,0,0,0,0,0,0
2019-9403,GitLab,0,0,0,0,0,0,0,0,0
2019-9403,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0408,SourceForge,0,0,0,0,0,0,0,0,0
2020-0408,GitHub,0,0,0,0,0,0,0,0,0
2020-0408,GitLab,0,0,0,0,0,0,0,0,0
2020-0408,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5709,SourceForge,0,0,0,0,0,0,0,0,0
2019-5709,GitHub,0,0,0,0,0,0,0,0,0
2019-5709,GitLab,0,0,0,0,0,0,0,0,0
2019-5709,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9803,SourceForge,0,0,0,0,0,0,0,0,0
2019-9803,GitHub,0,0,0,0,0,0,0,0,0
2019-9803,GitLab,0,0,0,0,0,0,0,0,0
2019-9803,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8711,SourceForge,0,0,0,0,0,0,0,0,0
2019-8711,GitHub,0,0,0,0,0,0,0,0,0
2019-8711,GitLab,0,0,0,0,0,0,0,0,0
2019-8711,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8204,SourceForge,0,0,0,0,0,0,0,0,0
2019-8204,GitHub,0,0,0,0,0,0,0,0,0
2019-8204,GitLab,0,0,0,0,0,0,0,0,0
2019-8204,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2609,SourceForge,0,0,0,0,0,0,0,0,0
2019-2609,GitHub,0,0,0,0,0,0,0,0,0
2019-2609,GitLab,0,0,0,0,0,0,0,0,0
2019-2609,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6308,SourceForge,0,0,0,0,0,0,0,0,0
2019-6308,GitHub,0,0,0,0,0,0,0,0,0
2019-6308,GitLab,0,0,0,0,0,0,0,0,0
2019-6308,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9507,SourceForge,0,0,0,0,0,0,0,0,0
2019-9507,GitHub,0,0,0,0,0,0,0,0,0
2019-9507,GitLab,0,0,0,0,0,0,0,0,0
2019-9507,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3809,SourceForge,0,0,0,0,0,0,0,0,0
2019-3809,GitHub,0,0,0,0,0,0,0,0,0
2019-3809,GitLab,0,0,0,0,0,0,0,0,0
2019-3809,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9911,SourceForge,0,0,0,0,0,0,0,0,0
2019-9911,GitHub,0,0,0,0,0,0,0,0,0
2019-9911,GitLab,0,0,0,0,0,0,0,0,0
2019-9911,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8603,SourceForge,0,0,0,0,0,0,0,0,0
2019-8603,GitHub,0,0,0,0,0,0,0,0,0
2019-8603,GitLab,0,0,0,0,0,0,0,0,0
2019-8603,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9012,SourceForge,0,0,0,0,0,0,0,0,0
2019-9012,GitHub,0,0,0,0,0,0,0,0,0
2019-9012,GitLab,0,0,0,0,0,0,0,0,0
2019-9012,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4509,SourceForge,0,0,0,0,0,0,0,0,0
2019-4509,GitHub,0,0,0,0,0,0,0,0,0
2019-4509,GitLab,0,0,0,0,0,0,0,0,0
2019-4509,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3604,SourceForge,0,0,0,0,0,0,0,0,0
2019-3604,GitHub,0,0,0,0,0,0,0,0,0
2019-3604,GitLab,0,0,0,0,0,0,0,0,0
2019-3604,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9209,SourceForge,0,0,0,0,0,0,0,0,0
2019-9209,GitHub,0,0,0,0,0,0,0,0,0
2019-9209,GitLab,0,0,0,0,0,0,0,0,0
2019-9209,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6406,SourceForge,0,0,0,0,0,0,0,0,0
2019-6406,GitHub,0,0,0,0,0,0,0,0,0
2019-6406,GitLab,0,0,0,0,0,0,0,0,0
2019-6406,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3311,SourceForge,0,0,0,0,0,0,0,0,0
2019-3311,GitHub,0,0,0,0,0,0,0,0,0
2019-3311,GitLab,0,0,0,0,0,0,0,0,0
2019-3311,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7702,SourceForge,0,0,0,0,0,0,0,0,0
2019-7702,GitHub,0,0,0,0,0,0,0,0,0
2019-7702,GitLab,0,0,0,0,0,0,0,0,0
2019-7702,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6810,SourceForge,0,0,0,0,0,0,0,0,0
2019-6810,GitHub,0,0,0,0,0,0,0,0,0
2019-6810,GitLab,0,0,0,0,0,0,0,0,0
2019-6810,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1106,SourceForge,1,1.0,0.0,1.0,1.0,1.0,0.0019047619047619048,1,1
2020-1106,GitHub,0,0,0,0,0,0,0,0,0
2020-1106,GitLab,0,0,0,0,0,0,0,0,0
2020-1106,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4207,SourceForge,0,0,0,0,0,0,0,0,0
2019-4207,GitHub,0,0,0,0,0,0,0,0,0
2019-4207,GitLab,0,0,0,0,0,0,0,0,0
2019-4207,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5103,SourceForge,0,0,0,0,0,0,0,0,0
2019-5103,GitHub,0,0,0,0,0,0,0,0,0
2019-5103,GitLab,0,0,0,0,0,0,0,0,0
2019-5103,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4712,SourceForge,0,0,0,0,0,0,0,0,0
2019-4712,GitHub,0,0,0,0,0,0,0,0,0
2019-4712,GitLab,0,0,0,0,0,0,0,0,0
2019-4712,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6001,SourceForge,0,0,0,0,0,0,0,0,0
2019-6001,GitHub,0,0,0,0,0,0,0,0,0
2019-6001,GitLab,0,0,0,0,0,0,0,0,0
2019-6001,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3203,SourceForge,0,0,0,0,0,0,0,0,0
2019-3203,GitHub,0,0,0,0,0,0,0,0,0
2019-3203,GitLab,0,0,0,0,0,0,0,0,0
2019-3203,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7610,SourceForge,0,0,0,0,0,0,0,0,0
2019-7610,GitHub,0,0,0,0,0,0,0,0,0
2019-7610,GitLab,0,0,0,0,0,0,0,0,0
2019-7610,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6902,SourceForge,0,0,0,0,0,0,0,0,0
2019-6902,GitHub,0,0,0,0,0,0,0,0,0
2019-6902,GitLab,0,0,0,0,0,0,0,0,0
2019-6902,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2412,SourceForge,0,0,0,0,0,0,0,0,0
2019-2412,GitHub,0,0,0,0,0,0,0,0,0
2019-2412,GitLab,0,0,0,0,0,0,0,0,0
2019-2412,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2107,SourceForge,0,0,0,0,0,0,0,0,0
2019-2107,GitHub,0,0,0,0,0,0,0,0,0
2019-2107,GitLab,0,0,0,0,0,0,0,0,0
2019-2107,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7305,SourceForge,0,0,0,0,0,0,0,0,0
2019-7305,GitHub,0,0,0,0,0,0,0,0,0
2019-7305,GitLab,0,0,0,0,0,0,0,0,0
2019-7305,Bitbucket,0,0,0,0,0,0,0,0,0
2020-2004,SourceForge,1.2173913043478262,1,0.41247099915239727,1.0,1.0,1.0,0.0023036858974358975,1,2
2020-2004,GitHub,1.5561797752808988,1.0,1.2585398223873494,1.0,1.0,2.0,0.01782852564102564,1,10
2020-2004,GitLab,1,1.0,0.0,1.0,1.0,1.0,0.00020032051282051281,1,1
2020-2004,Bitbucket,1.125,1.0,0.33071891388307384,1.0,1.0,1.0,0.0008012820512820513,1,2
2019-2804,SourceForge,0,0,0,0,0,0,0,0,0
2019-2804,GitHub,0,0,0,0,0,0,0,0,0
2019-2804,GitLab,0,0,0,0,0,0,0,0,0
2019-2804,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5011,SourceForge,0,0,0,0,0,0,0,0,0
2019-5011,GitHub,0,0,0,0,0,0,0,0,0
2019-5011,GitLab,0,0,0,0,0,0,0,0,0
2019-5011,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1402,SourceForge,0,0,0,0,0,0,0,0,0
2019-1402,GitHub,0,0,0,0,0,0,0,0,0
2019-1402,GitLab,0,0,0,0,0,0,0,0,0
2019-1402,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5912,SourceForge,0,0,0,0,0,0,0,0,0
2019-5912,GitHub,0,0,0,0,0,0,0,0,0
2019-5912,GitLab,0,0,0,0,0,0,0,0,0
2019-5912,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5504,SourceForge,0,0,0,0,0,0,0,0,0
2019-5504,GitHub,0,0,0,0,0,0,0,0,0
2019-5504,GitLab,0,0,0,0,0,0,0,0,0
2019-5504,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8009,SourceForge,0,0,0,0,0,0,0,0,0
2019-8009,GitHub,0,0,0,0,0,0,0,0,0
2019-8009,GitLab,0,0,0,0,0,0,0,0,0
2019-8009,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2404,SourceForge,0,0,0,0,0,0,0,0,0
2019-2404,GitHub,0,0,0,0,0,0,0,0,0
2019-2404,GitLab,0,0,0,0,0,0,0,0,0
2019-2404,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7606,SourceForge,0,0,0,0,0,0,0,0,0
2019-7606,GitHub,0,0,0,0,0,0,0,0,0
2019-7606,GitLab,0,0,0,0,0,0,0,0,0
2019-7606,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6502,SourceForge,0,0,0,0,0,0,0,0,0
2019-6502,GitHub,0,0,0,0,0,0,0,0,0
2019-6502,GitLab,0,0,0,0,0,0,0,0,0
2019-6502,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2812,SourceForge,0,0,0,0,0,0,0,0,0
2019-2812,GitHub,0,0,0,0,0,0,0,0,0
2019-2812,GitLab,0,0,0,0,0,0,0,0,0
2019-2812,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2111,SourceForge,0,0,0,0,0,0,0,0,0
2019-2111,GitHub,0,0,0,0,0,0,0,0,0
2019-2111,GitLab,0,0,0,0,0,0,0,0,0
2019-2111,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5904,SourceForge,0,0,0,0,0,0,0,0,0
2019-5904,GitHub,0,0,0,0,0,0,0,0,0
2019-5904,GitLab,0,0,0,0,0,0,0,0,0
2019-5904,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0306,SourceForge,0,0,0,0,0,0,0,0,0
2020-0306,GitHub,0,0,0,0,0,0,0,0,0
2020-0306,GitLab,0,0,0,0,0,0,0,0,0
